SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
92859,9,2,2,69,,3,3,2,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,2,69,1,4,2,,37414.66,39057.50,2,131,5,5,1.77
92860,9,2,1,17,,3,3,2,206,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,1,0,1,49,1,3,1,3,76469.19,79856.85,1,126,15,15,4.54
92861,9,2,2,36,,4,4,1,,2,,1,1,,,4,3,2,1,2,2,1,2,2,1,2,2,1,3,3,1,1,0,2,36,1,4,3,,28701.52,28692.78,2,132,5,5,0.99
92862,9,2,1,3,,3,3,1,47,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,34,1,5,1,5,45718.70,46089.72,1,121,15,15,4.12
92863,9,2,1,3,,5,7,2,40,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,2,22,2,3,5,,10056.26,11692.99,2,126,10,10,3.32
92864,9,2,1,7,,1,1,1,91,,,1,1,,1,,,,2,1,2,2,2,2,,,,,5,5,0,3,0,1,35,2,1,1,1,16624.21,17476.82,2,121,7,7,1.34
92865,9,2,2,4,,2,2,2,59,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,26,2,3,1,3,16146.22,16916.01,1,122,8,8,1.96
92866,9,2,2,10,,2,2,2,126,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,48,1,5,1,5,16457.76,18367.02,2,128,15,15,5.00
92867,9,2,1,7,,4,4,2,93,,,1,1,,1,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,1,44,1,3,1,3,10537.74,11479.37,2,131,6,6,1.05
92868,9,1,1,56,,1,1,,,2,,2,1,4,,1,6,,2,2,2,,,,,,,,2,1,0,0,0,1,56,2,1,6,,15095.31,0.00,2,133,,,
92869,9,2,1,26,,5,6,1,,2,,2,1,6,,4,1,,1,2,2,1,2,2,,,,,2,2,0,0,0,1,26,2,4,1,,15985.06,17456.82,1,133,10,10,4.39
92870,9,2,2,0,9,1,1,1,11,,,1,1,,,,,,1,1,2,1,2,2,,,,,7,7,3,0,1,2,77,2,1,2,,4503.87,4632.57,1,121,6,6,0.51
92871,9,2,2,23,,3,3,2,,2,,1,1,,,5,5,2,1,2,2,1,2,2,,,,,6,6,0,0,0,2,23,1,5,5,,96765.58,97925.30,2,123,15,15,3.07
92872,9,2,2,55,,1,1,1,,2,,1,1,,,4,6,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,2,55,1,4,6,,17401.06,18447.21,1,121,4,3,0.97
92873,9,2,1,12,,2,2,2,145,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,22,1,4,6,,21354.43,20664.65,2,123,7,7,1.73
92874,9,2,1,45,,1,1,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,45,1,4,1,4,39227.85,40565.72,1,128,9,9,3.45
92875,9,1,1,3,,5,7,,,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,36,,,1,3,31350.66,0.00,1,122,9,9,2.74
92876,9,2,1,62,,3,3,2,,2,,1,1,,,3,6,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,2,1,62,1,3,6,,25458.77,25639.90,1,131,8,7,3.40
92877,9,2,1,5,,4,4,2,65,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,25,1,4,6,,10902.93,11097.38,2,126,7,7,1.55
92878,9,2,2,63,,3,3,1,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,1,4,4,0,1,1,2,63,1,3,3,,149589.18,161488.15,2,127,15,15,4.94
92879,9,2,2,8,,2,2,1,104,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,5,5,1,2,0,2,35,2,3,1,,7470.96,8586.86,2,133,1,1,0.02
92880,9,2,1,38,,1,1,2,,2,,2,2,5,,3,1,,1,2,2,1,2,2,2,2,2,2,4,4,1,1,0,1,38,2,3,1,4,36742.74,38196.14,1,129,7,7,1.73
92881,9,2,2,54,,2,2,2,,2,,2,1,8,,1,1,,2,2,2,2,2,2,2,2,1,2,3,3,0,1,0,1,49,2,2,1,1,14400.49,14633.71,1,125,14,14,4.23
92882,9,2,1,66,,2,2,1,,1,2,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,66,1,3,1,4,9639.64,9977.31,2,127,14,14,5.00
92883,9,2,1,63,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,1,63,1,5,1,5,95854.26,96536.22,1,131,15,15,5.00
92884,9,2,1,70,,4,4,2,,1,1,1,1,,,2,6,,1,2,2,1,2,2,1,2,2,,2,1,0,0,1,2,51,1,9,6,,17143.98,22242.68,2,130,8,7,3.03
92885,9,2,1,23,,4,4,2,,2,,1,1,,,4,5,,1,2,2,1,2,2,,,,,7,7,0,3,0,2,48,1,4,3,,30633.04,30329.88,1,123,7,7,0.95
92886,9,2,1,18,,1,1,2,223,2,,1,1,,66,,,,1,2,2,2,2,2,1,2,2,1,7,7,0,3,0,1,41,2,1,1,1,18324.59,17732.67,1,122,6,6,0.61
92887,9,2,1,78,,4,4,2,,2,,1,1,,,2,5,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,78,1,2,5,,14858.11,19276.99,2,130,99,99,
92888,9,2,2,0,6,2,2,1,7,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,1,34,2,4,1,4,10210.82,10502.62,1,121,5,5,0.84
92889,9,1,1,27,,2,2,,,2,,1,1,,,4,1,,1,2,2,2,2,2,,,,,2,2,0,0,0,1,27,1,4,1,4,46159.26,0.00,1,124,8,8,3.14
92890,9,2,1,33,,5,6,2,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,59,2,2,1,3,22917.35,23826.15,2,120,12,12,
92891,9,2,2,49,,4,4,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,1,42,1,5,1,5,27822.44,27882.18,1,129,15,15,5.00
92892,9,2,1,2,,1,1,1,32,,,1,1,,,,,,2,1,2,2,2,2,,,,,5,5,1,0,1,1,61,2,1,6,,14159.64,14738.63,1,128,4,4,0.56
92893,9,2,2,66,,1,1,2,,2,,2,1,8,,4,3,,2,2,2,1,2,2,2,2,2,2,3,3,0,1,1,2,34,1,4,3,,8410.04,8629.45,1,122,7,7,2.12
92894,9,2,1,26,,1,1,2,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,2,58,2,4,4,,34921.02,36902.91,1,123,6,6,1.36
92895,9,2,1,52,,5,6,2,,2,,2,1,7,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,52,2,3,1,1,13827.41,14161.32,1,129,4,4,0.94
92896,9,2,1,67,,5,6,2,,2,,2,1,6,,2,1,,1,2,2,1,2,2,,,,,4,4,0,0,1,1,67,2,2,1,4,14670.19,16271.21,1,119,6,6,1.24
92897,9,2,1,60,,2,2,1,,2,,2,1,6,,5,1,,2,2,2,1,2,2,2,2,2,2,2,2,0,0,2,2,61,2,3,1,5,8221.74,8053.20,1,124,5,5,1.26
92898,9,2,1,42,,5,7,2,,1,2,1,1,,,4,6,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,1,42,1,4,6,,15331.31,15571.68,1,123,8,8,2.06
92899,9,2,2,73,,4,4,1,,2,,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,,3,3,0,0,1,1,48,1,5,1,5,17904.05,17884.79,2,132,9,9,2.88
92900,9,2,1,64,,1,1,1,,2,,2,1,6,,2,1,,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,1,64,2,2,1,,10454.27,10097.41,1,128,3,3,0.88
92901,9,2,2,54,,3,3,2,,2,,1,1,,,2,4,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,54,1,2,4,,39659.63,39412.77,1,131,2,2,0.75
92902,9,2,1,2,,1,1,1,25,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,1,0,2,34,1,2,5,,14774.97,15379.12,2,127,4,4,0.74
92903,9,2,2,68,,3,3,1,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,2,68,1,5,1,,162994.53,160133.81,1,121,8,8,3.82
92904,9,2,2,34,,4,4,2,,2,,1,1,,,2,5,1,1,2,2,1,2,2,1,2,2,1,2,2,0,1,0,2,34,1,2,5,,27119.34,26903.56,1,126,3,3,0.75
92905,9,2,1,34,,3,3,1,,1,1,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,34,1,3,1,4,36209.74,37330.05,1,130,8,8,1.76
92906,9,2,1,1,16,3,3,2,16,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,3,1,0,1,38,1,4,1,4,18406.99,18935.00,1,130,9,9,1.84
92907,9,2,2,74,,5,6,2,,2,,2,1,8,,5,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,75,2,5,1,5,15486.94,16693.60,1,123,14,14,5.00
92908,9,2,2,80,,2,2,1,,2,,2,1,9,,3,3,,2,2,2,2,2,2,2,2,2,,1,1,0,0,1,2,80,2,3,3,,8464.80,11184.80,1,133,77,77,
92909,9,2,1,31,,5,6,2,,2,,2,2,1,,5,1,,1,2,1,,,,1,2,1,3,3,3,1,0,0,1,31,2,5,1,5,22973.26,29428.90,1,119,,,
92910,9,2,1,16,,5,6,1,198,,,2,1,3,10,,,,1,2,2,1,2,1,1,2,2,1,4,4,0,2,0,1,39,2,1,1,2,10127.65,9858.60,2,122,7,7,1.77
92911,9,2,2,51,,3,3,2,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,51,1,5,5,,162455.88,163597.78,2,124,8,8,4.38
92912,9,2,1,52,,3,3,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,0,2,49,1,5,1,3,182835.99,187503.94,1,130,15,15,4.93
92913,9,2,2,0,4,5,7,2,6,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,2,0,0,2,21,1,3,5,,5950.60,6644.55,2,120,3,3,0.55
92914,9,2,2,65,,3,3,2,,2,,1,1,,,5,6,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,2,1,70,1,5,6,,98849.86,98745.03,2,132,10,6,2.12
92915,9,2,1,45,,1,1,1,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,1,1,45,1,5,1,5,32034.94,31749.05,1,128,14,14,2.82
92916,9,2,2,0,8,4,4,1,10,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,29,1,3,1,4,4688.65,4916.96,2,132,7,7,1.23
92917,9,2,2,3,,4,4,1,36,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,2,47,1,4,5,,9246.02,9610.85,2,131,8,8,1.76
92918,9,2,2,51,,2,2,2,,2,,2,1,6,,5,1,,2,2,2,,,,1,2,2,1,4,4,0,1,0,2,51,2,5,1,3,15259.83,17275.84,1,119,,,
92919,9,2,2,10,,4,4,2,127,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,6,6,2,2,0,1,28,1,4,1,4,15191.06,15198.04,2,124,8,8,1.51
92920,9,2,2,80,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,80,1,4,1,5,36308.09,38585.54,1,131,8,8,3.01
92921,9,2,2,55,,4,4,2,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,1,4,4,0,3,0,2,55,1,4,2,,20934.15,21655.08,2,126,6,6,1.23
92922,9,2,2,30,,4,4,2,,2,,1,1,,,2,5,2,1,2,2,1,2,2,1,2,2,1,5,5,0,4,0,2,30,1,2,5,,26414.08,26203.90,1,126,5,5,0.85
92923,9,2,1,29,,4,4,1,,2,,1,1,,,4,6,,1,2,2,1,2,2,1,2,2,1,7,7,0,4,1,2,59,1,4,1,3,22018.31,22017.06,2,133,8,8,1.23
92924,9,2,1,35,,3,3,2,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,6,6,0,2,0,2,59,1,5,1,4,86846.60,89533.60,2,120,15,15,4.60
92925,9,2,1,1,15,3,3,1,17,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,1,3,0,1,43,1,5,1,3,24050.07,24601.99,2,127,14,14,2.55
92926,9,2,1,40,,1,1,1,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,7,7,1,2,2,1,40,1,3,1,4,24084.29,23991.40,1,133,15,15,2.79
92927,9,2,2,6,,4,4,1,77,,,1,1,,0,,,,1,1,2,1,2,2,,,,,5,5,2,2,0,2,24,1,4,5,,8971.56,9081.55,1,119,2,2,0.25
92928,9,2,1,0,9,4,4,2,9,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,0,0,1,53,1,5,1,4,10536.06,10981.82,2,130,15,15,5.00
92929,9,2,2,50,,4,4,2,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,50,1,5,5,,20140.11,20286.55,2,119,10,10,5.00
92930,9,2,1,29,,5,6,2,,2,,2,2,2,,5,1,,1,2,2,,,,1,2,2,1,5,5,1,1,0,1,34,2,5,1,5,17540.33,21124.59,2,129,,,
92931,9,2,1,10,,5,6,1,120,,,1,1,,3,,,,1,1,1,1,2,1,1,2,2,1,5,5,0,2,1,1,41,2,2,1,2,8130.54,8046.23,2,122,8,8,1.67
92932,9,2,1,15,,4,4,2,186,,,2,2,2,9,,,,1,1,2,1,2,2,1,2,2,1,7,7,1,4,0,1,46,2,5,1,4,13253.08,13166.82,2,120,77,77,
92933,9,2,2,17,,2,2,1,209,2,,1,1,,11,,,,2,2,2,1,2,2,1,2,2,1,5,5,0,2,0,1,39,2,1,1,1,11790.81,13745.48,2,133,9,9,2.11
92934,9,2,1,11,,2,2,1,138,,,1,1,,4,,,,2,1,2,2,2,2,1,2,2,1,6,5,1,2,0,2,33,2,1,4,,13537.05,16578.62,1,125,4,4,0.56
92935,9,2,2,18,,3,3,2,223,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,5,1,0,1,0,1,40,1,3,6,,28035.10,38790.90,1,131,6,1,0.00
92936,9,2,2,61,,3,3,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,60,1,3,1,4,149766.54,148368.34,2,125,15,15,5.00
92937,9,2,1,10,,1,1,2,121,,,1,1,,4,,,,1,1,2,2,2,2,1,2,2,1,7,7,3,4,1,1,60,2,3,1,3,13837.27,14052.17,2,129,12,12,
92938,9,2,2,30,,5,6,1,,2,,2,2,2,,5,1,2,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,1,50,1,5,1,5,20745.94,22023.35,2,133,7,7,2.13
92939,9,2,2,80,,3,3,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,,6,6,0,3,2,2,80,1,3,1,4,43136.60,45462.62,2,123,9,9,1.69
92940,9,2,2,1,16,4,4,1,16,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,1,1,1,1,62,1,2,1,2,7358.79,7515.09,2,131,7,7,1.10
92941,9,2,1,33,,1,1,2,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,7,7,3,2,0,1,33,1,4,1,3,35896.59,37316.51,1,130,9,9,1.63
92942,9,2,1,43,,4,4,2,,2,,2,1,6,,5,6,,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,2,34,1,5,6,,15251.32,15207.03,1,123,15,15,4.12
92943,9,2,1,0,3,4,4,2,4,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,2,1,0,2,59,1,3,3,,5287.55,5898.89,1,123,13,13,
92944,9,2,1,16,,4,4,2,199,,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,3,3,0,2,0,2,43,1,3,5,,22348.13,22726.41,2,131,15,15,5.00
92945,9,2,1,5,,3,3,1,64,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,1,4,0,2,33,1,4,3,,45578.58,45948.46,1,122,9,9,1.84
92946,9,2,2,79,,3,3,2,,2,,1,1,,,3,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,79,1,3,2,,47422.18,49918.79,1,130,99,99,
92947,9,2,1,7,,4,4,2,94,,,1,1,,1,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,1,27,1,4,1,4,15211.14,15711.89,2,130,6,6,1.22
92948,9,2,2,1,22,1,1,1,23,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,1,34,1,3,1,4,8866.83,9326.35,1,120,8,8,1.76
92949,9,2,2,3,,2,2,2,48,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,2,2,0,2,31,1,3,3,,17169.09,17987.65,1,126,6,6,0.92
92950,9,2,2,52,,2,2,1,,2,,2,1,6,,5,1,,2,2,2,2,2,2,2,2,2,2,5,5,0,1,0,1,55,2,2,1,5,20361.78,20691.55,1,124,8,8,1.76
92951,9,2,1,44,,4,4,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,1,44,1,3,1,4,25971.61,25555.37,1,132,8,8,2.14
92952,9,2,1,72,,3,3,1,,2,,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,72,1,5,3,,15634.69,15856.39,1,125,3,3,1.19
92953,9,2,2,80,,4,4,2,,2,,1,1,,,1,2,,1,2,2,1,2,2,1,2,2,,4,4,0,0,2,2,80,1,1,2,,23510.73,22957.36,1,132,8,8,1.86
92954,9,2,1,67,,2,2,1,,2,,2,1,8,,5,6,,2,2,2,,,,1,2,2,1,2,2,0,0,2,1,67,2,5,6,,9294.14,9103.62,1,127,,,
92955,9,1,2,74,,1,1,,,2,,2,1,6,,1,2,,2,2,2,2,2,2,,,,,3,3,0,1,1,2,74,2,1,2,,11187.99,0.00,1,129,7,7,1.89
92956,9,2,1,12,,5,7,2,146,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,4,4,1,2,0,2,29,1,4,5,,16955.78,17085.51,1,126,5,5,0.82
92957,9,2,2,24,,4,4,2,,2,,1,1,,,5,5,2,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,24,1,5,5,,36309.46,36398.63,1,132,9,9,4.76
92958,9,2,1,13,,4,4,2,156,,,1,1,,7,,,,1,1,2,1,2,2,1,2,2,1,2,2,0,1,0,2,35,1,4,5,,9644.72,11060.79,2,119,6,6,1.75
92959,9,2,1,58,,2,2,1,,2,,2,1,7,,3,1,,2,2,2,2,2,2,2,2,2,2,3,3,0,0,0,2,55,2,3,1,3,23808.95,24183.32,1,124,77,77,
92960,9,2,1,75,,3,3,2,,2,,1,1,,,3,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,75,1,3,2,,84812.17,84594.85,2,123,7,7,3.58
92961,9,2,2,75,,3,3,1,,2,,2,2,8,,4,3,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,75,2,4,3,,45580.88,47188.49,2,125,5,5,1.81
92962,9,1,1,8,,4,4,,,,,1,1,,2,,,,1,1,2,1,2,2,,,,,4,4,0,2,0,1,37,1,3,6,,17325.84,0.00,2,127,8,8,1.85
92963,9,1,2,0,9,1,1,,,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,33,1,2,6,,5410.87,0.00,1,121,5,5,1.05
92964,9,2,1,46,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,44,1,5,1,5,162233.60,161441.66,2,128,14,14,4.41
92965,9,2,2,17,,3,3,1,210,2,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,0,1,45,1,5,1,4,77086.73,80848.89,2,128,15,15,5.00
92966,9,2,1,15,,1,1,1,181,,,1,1,,8,,,,1,1,2,1,2,2,1,2,2,1,6,6,1,2,2,2,64,1,2,1,2,17670.66,17141.40,1,128,4,4,0.58
92967,9,2,1,52,,2,2,2,,2,,2,2,4,,1,1,,2,2,2,1,2,2,2,2,2,2,4,4,0,0,0,1,52,2,1,1,3,25078.99,25473.33,2,129,4,4,0.62
92968,9,2,1,9,,5,6,1,115,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,3,3,0,1,0,1,43,2,3,1,5,11198.22,11055.24,1,129,7,7,1.84
92969,9,2,2,80,,3,3,2,,2,,1,1,,,1,3,,1,2,2,1,2,2,1,2,2,,3,3,0,0,1,2,80,1,1,3,,49119.93,52201.02,2,127,13,13,
92970,9,2,2,25,,3,3,2,,2,,1,1,,,4,1,2,1,2,2,1,2,2,,,,,5,5,3,0,0,1,31,1,4,1,4,51642.14,52261.07,1,131,14,14,2.82
92971,9,2,1,52,,2,2,2,,2,,2,1,9,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,0,0,2,51,1,2,1,3,14812.76,14755.62,1,119,15,15,5.00
92972,9,2,1,8,,1,1,2,105,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,1,51,2,1,1,3,13080.74,13316.15,1,122,9,9,2.11
92973,9,2,1,8,,5,6,2,98,,,1,1,,1,,,,1,1,1,1,2,1,1,2,2,1,4,4,0,2,0,1,40,2,3,1,3,7750.24,7651.29,1,119,5,5,0.93
92974,9,2,1,80,,3,3,2,,2,,1,1,,,1,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,79,1,1,1,1,19287.64,20611.57,2,123,6,6,1.87
92975,9,2,2,18,,4,4,2,224,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,2,48,1,3,4,,20565.59,20188.65,2,129,9,9,2.47
92976,9,2,1,4,,1,1,1,59,,,1,1,,,,,,2,1,1,1,2,1,,,,,6,6,2,1,1,2,79,2,1,2,,13886.02,14453.82,1,128,3,3,0.40
92977,9,2,2,38,,1,1,1,,2,,2,2,4,,4,5,2,2,2,2,2,2,2,2,2,1,2,4,4,0,1,0,2,38,2,4,5,,24084.40,25991.40,1,133,1,1,0.02
92978,9,2,1,64,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,64,1,5,1,5,162731.06,162531.14,2,130,14,14,5.00
92979,9,2,1,9,,4,4,2,117,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,3,0,2,26,1,4,5,,10829.27,11283.53,2,131,13,13,
92980,9,2,2,3,,4,4,2,41,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,3,0,0,2,54,1,4,5,,9683.80,9746.08,2,131,6,6,0.94
92981,9,2,2,68,,1,1,1,,2,,2,2,8,,1,1,,2,2,2,1,2,2,2,2,2,2,2,2,0,0,2,2,68,2,1,1,3,10273.80,10002.53,1,127,4,4,0.97
92982,9,2,2,16,,3,3,1,199,,,1,1,,9,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,1,1,45,1,4,1,3,59412.43,61023.90,2,127,14,14,2.64
92983,9,2,2,0,11,4,4,2,11,,,1,1,,,,,,1,1,2,1,2,2,,,,,7,7,1,4,0,2,46,2,3,3,,5187.93,5391.50,2,128,5,5,0.49
92984,9,2,2,64,,3,3,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,68,1,4,1,3,145499.50,142945.84,2,129,8,8,3.12
92985,9,2,2,22,,2,2,1,,2,,1,1,,,4,5,2,1,2,2,2,2,2,1,2,2,1,4,4,0,0,0,1,48,2,3,1,4,27924.62,28354.26,1,124,10,10,2.68
92986,9,2,1,23,,2,2,1,,2,,1,1,,,4,6,,1,2,2,1,2,2,1,2,2,1,4,4,0,1,0,2,42,1,4,3,,31645.92,33774.29,1,127,7,7,1.65
92987,9,2,1,40,,2,2,2,,2,,1,1,,,3,5,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,40,1,3,5,,32152.30,32657.87,2,129,8,8,3.79
92988,9,2,2,51,,4,4,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,0,1,50,1,4,1,4,18830.73,19539.42,2,133,10,10,2.38
92989,9,2,1,65,,2,2,2,,2,,2,1,9,,1,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,2,1,65,2,1,1,4,9490.25,9295.71,2,123,8,8,2.23
92990,9,2,1,74,,1,1,1,,2,,1,1,,,1,2,,1,2,2,1,2,2,1,2,2,,2,2,0,0,1,1,74,1,1,2,,12060.35,11988.97,2,127,2,2,0.53
92991,9,2,2,12,,4,4,2,155,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,7,7,0,4,0,2,34,1,3,5,,17897.10,17487.96,1,132,1,1,0.04
92992,9,2,1,23,,4,4,2,,2,,1,1,,,3,6,,1,2,2,1,2,2,1,2,2,1,6,6,2,2,0,2,22,1,4,6,,28445.86,28381.60,2,131,5,5,0.66
92993,9,2,1,70,,4,4,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,70,1,4,1,5,14698.64,15296.56,1,125,10,10,4.39
92994,9,2,1,32,,5,6,1,,2,,2,2,2,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,2,32,2,5,1,5,24421.95,25334.50,2,131,8,8,2.16
92995,9,2,1,54,,3,3,1,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,36,1,5,1,5,143020.64,146672.06,2,129,15,15,5.00
92996,9,2,1,16,,3,3,2,201,,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,3,0,2,38,1,5,3,,64396.76,66004.56,1,122,9,9,2.56
92997,9,1,1,40,,5,6,,,2,,2,1,6,,3,6,,1,2,2,1,2,2,,,,,2,2,0,0,0,1,40,2,3,6,,17596.33,0.00,1,129,15,15,5.00
92998,9,2,2,39,,2,2,1,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,44,,,1,4,22876.00,23928.98,1,127,15,15,5.00
92999,9,2,1,14,,1,1,2,179,,,1,1,,9,,,,2,1,2,2,2,2,1,2,2,1,5,5,0,2,0,2,51,2,2,1,2,20798.96,23377.64,1,126,3,3,0.49
93000,9,2,2,80,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,80,1,5,1,5,41236.49,43099.65,2,129,15,15,5.00
93001,9,2,2,74,,3,3,2,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,74,1,4,2,,58614.08,61188.77,2,130,5,5,1.77
